chr,strand,coordinate,region,region_start,region_end,gene
Chr8,+,19808576,3UTR,19808332,19809104,LOC_Os08g31940
Chr8,+,19808721,3UTR,19808332,19809104,LOC_Os08g31940
Chr8,-,19814045,3UTR,19813914,19814561,LOC_Os08g31950
Chr8,-,19814107,3UTR,19813914,19814561,LOC_Os08g31950
Chr8,-,19814303,3UTR,19813914,19814561,LOC_Os08g31950
Chr8,+,19829614,3UTR,19829395,19829975,LOC_Os08g31970
Chr8,-,19830450,3UTR,19830028,19830730,LOC_Os08g31980
Chr8,-,19834038,intron,19833627,19835883,LOC_Os08g31980
Chr8,+,19877699,3UTR,19877421,19877999,LOC_Os08g32060
Chr8,-,19886383,intron,19884860,19887273,LOC_Os08g32080
Chr8,-,19887055,intron,19884860,19887273,LOC_Os08g32080
Chr8,-,19888219,5UTR,19887864,19888358,LOC_Os08g32080
Chr8,-,19884082,3UTR,19883684,19884331,LOC_Os08g32085
Chr8,-,19898591,3UTR,19898269,19898787,LOC_Os08g32090
Chr8,-,19898826,CDS,19898788,19899158,LOC_Os08g32090
Chr8,-,19912758,3UTR,19912743,19913341,LOC_Os08g32100
Chr8,-,19912831,3UTR,19912743,19913341,LOC_Os08g32100
Chr8,-,19913146,3UTR,19912743,19913341,LOC_Os08g32100
Chr8,-,19914243,CDS,19914086,19914663,LOC_Os08g32100
Chr8,-,19914995,CDS,19914747,19915421,LOC_Os08g32100
Chr8,-,19915139,CDS,19914747,19915421,LOC_Os08g32100
Chr8,-,19915173,CDS,19914747,19915421,LOC_Os08g32100
Chr8,+,19929264,3UTR,19929077,19929607,LOC_Os08g32120
Chr8,+,19929415,3UTR,19929077,19929607,LOC_Os08g32120
Chr8,+,19939308,intron,19939228,19939546,LOC_Os08g32130
Chr8,+,19939935,3UTR,19939854,19940821,LOC_Os08g32130
Chr8,+,19940090,3UTR,19939854,19940821,LOC_Os08g32130
Chr8,+,19940434,3UTR,19939854,19940821,LOC_Os08g32130
Chr8,-,19950706,3UTR,19950252,19950878,LOC_Os08g32160
Chr8,-,19954850,3UTR,19954361,19955009,LOC_Os08g32170
Chr8,-,20008856,3UTR,20008734,20009381,LOC_Os08g32300
Chr8,+,20015478,3UTR,20015380,20015877,LOC_Os08g32310
Chr8,+,20022936,3UTR,20022683,20023400,LOC_Os08g32330
Chr8,+,20023111,3UTR,20022683,20023400,LOC_Os08g32330
Chr8,+,20033151,intron,20032921,20035443,LOC_Os08g32350
Chr8,+,20035720,3UTR,20035444,20036010,LOC_Os08g32350
Chr8,+,20041233,3UTR,20040978,20041625,LOC_Os08g32360
Chr8,+,20062006,3UTR,20061750,20062397,LOC_Os08g32390
Chr8,+,20085230,3UTR,20084978,20085625,LOC_Os08g32430
Chr8,+,20088056,intron,20087814,20088131,LOC_Os08g32440
Chr8,+,20090830,3UTR,20090561,20091165,LOC_Os08g32440
Chr8,+,20133551,3UTR,20133340,20133967,LOC_Os08g32500
Chr8,+,20145390,3UTR,20145193,20145847,LOC_Os08g32520
Chr8,+,20145511,3UTR,20145193,20145847,LOC_Os08g32520
Chr8,+,20145581,3UTR,20145193,20145847,LOC_Os08g32520
Chr8,-,20155615,3UTR,20155340,20155987,LOC_Os08g32540
Chr8,+,20163562,3UTR,20163431,20164078,LOC_Os08g32550
Chr8,+,20172574,intron,20172138,20172810,LOC_Os08g32570
Chr8,+,20172709,intron,20172138,20172810,LOC_Os08g32570
Chr8,+,20173047,3UTR,20172811,20174972,LOC_Os08g32570
Chr8,+,20173544,3UTR,20172811,20174972,LOC_Os08g32570
Chr8,+,20174481,3UTR,20172811,20174972,LOC_Os08g32570
Chr8,+,20186161,3UTR,20185845,20186477,LOC_Os08g32590
Chr8,-,20186880,3UTR,20186675,20187464,LOC_Os08g32600
Chr8,-,20186974,3UTR,20186675,20187464,LOC_Os08g32600
Chr8,-,20195396,3UTR,20195082,20195729,LOC_Os08g32610
Chr8,+,20208056,3UTR,20207645,20208355,LOC_Os08g32620
Chr8,+,20209641,intron,20209174,20212715,LOC_Os08g32630
Chr8,+,20213690,intron,20213658,20213745,LOC_Os08g32630
Chr8,+,20218812,3UTR,20218446,20219137,LOC_Os08g32630
Chr8,-,20219248,3UTR,20218769,20219430,LOC_Os08g32650
Chr8,+,20226542,3UTR,20226489,20226899,LOC_Os08g32660
Chr8,+,20226694,3UTR,20226489,20226899,LOC_Os08g32660
Chr8,-,20248673,3UTR,20248347,20249229,LOC_Os08g32690
Chr8,-,20248740,3UTR,20248347,20249229,LOC_Os08g32690
Chr8,-,20248925,3UTR,20248347,20249229,LOC_Os08g32690
Chr8,-,20249273,CDS,20249230,20249507,LOC_Os08g32690
Chr8,-,20263586,3UTR,20263298,20263945,LOC_Os08g32720
Chr8,-,20263674,3UTR,20263298,20263945,LOC_Os08g32720
Chr8,-,20263796,3UTR,20263298,20263945,LOC_Os08g32720
Chr8,+,20353802,3UTR,20353628,20354054,LOC_Os08g32840
Chr8,-,20359741,3UTR,20359262,20359853,LOC_Os08g32850
Chr8,+,20385901,3UTR,20385829,20386361,LOC_Os08g32870
Chr8,+,20385976,3UTR,20385829,20386361,LOC_Os08g32870
Chr8,+,20392894,3UTR,20392288,20392935,LOC_Os08g32880
Chr8,+,20398767,3UTR,20398505,20399152,LOC_Os08g32890
Chr8,+,20405946,3UTR,20405713,20406288,LOC_Os08g32910
Chr8,+,20418646,3UTR,20418187,20419027,LOC_Os08g32920
Chr8,+,20418763,3UTR,20418187,20419027,LOC_Os08g32920
Chr8,+,20427792,3UTR,20427386,20428091,LOC_Os08g32930
Chr8,-,20450031,3UTR,20449725,20450228,LOC_Os08g32960
Chr8,+,20461496,3UTR,20461349,20461921,LOC_Os08g32970
Chr8,-,20461647,3UTR,20461450,20462020,LOC_Os08g32980
Chr8,-,20461750,3UTR,20461450,20462020,LOC_Os08g32980
Chr8,+,20533902,intron,20530955,20534432,LOC_Os08g33050
Chr8,+,20534120,intron,20530955,20534432,LOC_Os08g33050
Chr8,+,20534232,intron,20530955,20534432,LOC_Os08g33050
Chr8,+,20535198,3UTR,20534839,20535592,LOC_Os08g33050
Chr8,+,20535249,3UTR,20534839,20535592,LOC_Os08g33050
Chr8,+,20557854,3UTR,20557520,20558193,LOC_Os08g33076
Chr8,+,20560447,intron,20560308,20560623,LOC_Os08g33082
Chr8,+,20565942,3UTR,20565907,20566518,LOC_Os08g33082
Chr8,+,20566194,3UTR,20565907,20566518,LOC_Os08g33082
Chr8,-,20566298,3UTR,20565842,20566489,LOC_Os08g33090
Chr8,+,20573974,3UTR,20573803,20574293,LOC_Os08g33100
Chr8,+,20578555,intron,20578367,20578564,LOC_Os08g33110
Chr8,-,20578999,3UTR,20578412,20579308,LOC_Os08g33120
Chr8,-,20582313,intron,20581942,20582926,LOC_Os08g33120
Chr8,+,20596036,3UTR,20595980,20596896,LOC_Os08g33140
Chr8,+,20596170,3UTR,20595980,20596896,LOC_Os08g33140
Chr8,+,20596411,3UTR,20595980,20596896,LOC_Os08g33140
Chr8,+,20596585,3UTR,20595980,20596896,LOC_Os08g33140
Chr8,+,20596712,3UTR,20595980,20596896,LOC_Os08g33140
Chr8,+,20601882,3UTR,20601796,20602295,LOC_Os08g33150
Chr8,-,20619161,3UTR,20618698,20619374,LOC_Os08g33154
Chr8,-,20622379,3UTR,20619501,20622400,LOC_Os08g33154
Chr8,-,20625161,3UTR,20624603,20625559,LOC_Os08g33160
Chr8,-,20625302,3UTR,20624603,20625559,LOC_Os08g33160
Chr8,-,20656524,intron,20655668,20657367,LOC_Os08g33190
Chr8,-,20656997,intron,20655668,20657367,LOC_Os08g33190
Chr8,-,20666237,3UTR,20665825,20666566,LOC_Os08g33200
Chr8,-,20666463,3UTR,20665825,20666566,LOC_Os08g33200
Chr8,-,20698540,3UTR,20698119,20699005,LOC_Os08g33210
Chr8,-,20735651,intron,20735595,20736050,LOC_Os08g33280
Chr8,-,20761293,3UTR,20760886,20761533,LOC_Os08g33300
Chr8,-,20776108,3UTR,20775796,20776464,LOC_Os08g33320
Chr8,+,20794570,3UTR,20794299,20795116,LOC_Os08g33330
Chr8,+,20801707,3UTR,20801414,20802024,LOC_Os08g33340
Chr8,-,20802470,3UTR,20802176,20802687,LOC_Os08g33350
Chr8,-,20802535,3UTR,20802176,20802687,LOC_Os08g33350
Chr8,-,20812372,3UTR,20812203,20812912,LOC_Os08g33370
Chr8,-,20812606,3UTR,20812203,20812912,LOC_Os08g33370
Chr8,-,20817140,3UTR,20816934,20817689,LOC_Os08g33380
Chr8,-,20817345,3UTR,20816934,20817689,LOC_Os08g33380
Chr8,-,20820887,3UTR,20820588,20821314,LOC_Os08g33390
Chr8,-,20821108,3UTR,20820588,20821314,LOC_Os08g33390
Chr8,+,20828901,intron,20828386,20829980,LOC_Os08g33400
Chr8,+,20829210,intron,20828386,20829980,LOC_Os08g33400
Chr8,+,20831323,3UTR,20831116,20831637,LOC_Os08g33400
Chr8,+,20852924,3UTR,20852495,20853307,LOC_Os08g33420
Chr8,+,20853062,3UTR,20852495,20853307,LOC_Os08g33420
Chr8,+,20858393,3UTR,20858215,20858862,LOC_Os08g33430
Chr8,-,20858830,3UTR,20858424,20859068,LOC_Os08g33440
Chr8,+,20874368,3UTR,20874081,20874694,LOC_Os08g33460
Chr8,+,20886240,CDS,20885927,20886241,LOC_Os08g33479
Chr8,+,20886400,3UTR,20886242,20886543,LOC_Os08g33479
Chr8,-,20897847,intron,20897648,20899246,LOC_Os08g33488
Chr8,-,20944956,3UTR,20944756,20945350,LOC_Os08g33540
Chr8,-,20945076,3UTR,20944756,20945350,LOC_Os08g33540
Chr8,-,20973970,3UTR,20973959,20974492,LOC_Os08g33590
Chr8,-,20974276,3UTR,20973959,20974492,LOC_Os08g33590
Chr8,-,21000254,3UTR,20999760,21000470,LOC_Os08g33630
Chr8,+,21013544,3UTR,21013239,21013924,LOC_Os08g33640
Chr8,+,21015709,intron,21015605,21018449,LOC_Os08g33650
Chr8,-,21019357,3UTR,21019070,21019761,LOC_Os08g33660
Chr8,-,21019511,3UTR,21019070,21019761,LOC_Os08g33660
Chr8,-,21025543,3UTR,21025244,21025941,LOC_Os08g33670
Chr8,-,21025710,3UTR,21025244,21025941,LOC_Os08g33670
Chr8,-,21034182,3UTR,21033878,21034654,LOC_Os08g33680
Chr8,-,21036062,5UTR,21035995,21036094,LOC_Os08g33680
Chr8,+,21037283,3UTR,21037278,21037925,LOC_Os08g33690
Chr8,+,21052690,3UTR,21052445,21053152,LOC_Os08g33710
Chr8,+,21052846,3UTR,21052445,21053152,LOC_Os08g33710
Chr8,-,21054665,3UTR,21054359,21054936,LOC_Os08g33720
Chr8,+,21086530,3UTR,21086128,21086951,LOC_Os08g33740
Chr8,+,21086652,3UTR,21086128,21086951,LOC_Os08g33740
Chr8,-,21089941,3UTR,21089642,21090492,LOC_Os08g33750
Chr8,+,21158046,3UTR,21157776,21158423,LOC_Os08g33800
Chr8,+,21158265,3UTR,21157776,21158423,LOC_Os08g33800
Chr8,-,21165027,intron,21165025,21165131,LOC_Os08g33810
Chr8,-,21165828,3UTR,21165614,21166088,LOC_Os08g33810
Chr8,-,21169745,5UTR,21169471,21169759,LOC_Os08g33810
Chr8,-,21171190,3UTR,21170914,21171665,LOC_Os08g33820
Chr8,-,21171331,3UTR,21170914,21171665,LOC_Os08g33820
Chr8,-,21173500,3UTR,21173118,21173731,LOC_Os08g33830
Chr8,-,21178396,intron,21177092,21178789,LOC_Os08g33830
Chr8,+,21191079,intron,21190954,21191193,LOC_Os08g33850
Chr8,+,21194313,3UTR,21193920,21194723,LOC_Os08g33850
Chr8,+,21196450,intron,21194916,21196906,LOC_Os08g33860
Chr8,+,21199555,intron,21199441,21199690,LOC_Os08g33860
Chr8,+,21200044,3UTR,21199814,21200430,LOC_Os08g33860
Chr8,+,21200205,3UTR,21199814,21200430,LOC_Os08g33860
Chr8,+,21211625,3UTR,21211471,21212118,LOC_Os08g33900
Chr8,+,21211735,3UTR,21211471,21212118,LOC_Os08g33900
Chr8,+,21211986,3UTR,21211471,21212118,LOC_Os08g33900
Chr8,-,21221236,3UTR,21220897,21221522,LOC_Os08g33920
Chr8,-,21222495,intron,21221806,21222718,LOC_Os08g33920
Chr8,+,21242268,3UTR,21242008,21242695,LOC_Os08g33940
Chr8,-,21307311,3UTR,21306844,21307491,LOC_Os08g34010
Chr8,-,21307443,3UTR,21306844,21307491,LOC_Os08g34010
Chr8,-,21307600,CDS,21307492,21307614,LOC_Os08g34010
Chr8,-,21307752,intron,21307615,21308086,LOC_Os08g34010
Chr8,+,21314732,5UTR,21314563,21314774,LOC_Os08g34020
Chr8,+,21317685,3UTR,21317459,21317984,LOC_Os08g34020
Chr8,-,21317885,intron,21317697,21318147,LOC_Os08g34030
Chr8,-,21317920,intron,21317697,21318147,LOC_Os08g34030
Chr8,-,21322356,intron,21322314,21322809,LOC_Os08g34040
Chr8,-,21324676,3UTR,21324321,21324968,LOC_Os08g34050
Chr8,-,21324789,3UTR,21324321,21324968,LOC_Os08g34050
Chr8,+,21352749,3UTR,21352516,21352999,LOC_Os08g34060
Chr8,+,21353260,intron,21353000,21354141,LOC_Os08g34060
Chr8,+,21354577,3UTR,21354142,21354881,LOC_Os08g34060
Chr8,+,21355656,intron,21355643,21356598,LOC_Os08g34070
Chr8,+,21356115,intron,21355643,21356598,LOC_Os08g34070
Chr8,+,21360689,3UTR,21360276,21361038,LOC_Os08g34070
Chr8,+,21394981,3UTR,21394710,21395313,LOC_Os08g34120
Chr8,+,21399405,3UTR,21399200,21399824,LOC_Os08g34130
Chr8,-,21400082,3UTR,21399778,21400282,LOC_Os08g34140
Chr8,-,21400139,3UTR,21399778,21400282,LOC_Os08g34140
Chr8,+,21408332,3UTR,21408221,21409079,LOC_Os08g34150
Chr8,+,21408413,3UTR,21408221,21409079,LOC_Os08g34150
Chr8,+,21408779,3UTR,21408221,21409079,LOC_Os08g34150
Chr8,+,21412131,intron,21411445,21413617,LOC_Os08g34160
Chr8,+,21419967,3UTR,21419907,21421393,LOC_Os08g34170
Chr8,-,21433514,3UTR,21433298,21433910,LOC_Os08g34190
Chr8,-,21433695,3UTR,21433298,21433910,LOC_Os08g34190
Chr8,-,21435983,intron,21435591,21436147,LOC_Os08g34190
Chr8,+,21450200,intron,21450185,21450281,LOC_Os08g34210
Chr8,+,21450771,3UTR,21450613,21451133,LOC_Os08g34210
Chr8,+,21450863,3UTR,21450613,21451133,LOC_Os08g34210
Chr8,-,21450976,3UTR,21450662,21451352,LOC_Os08g34220
Chr8,-,21451116,3UTR,21450662,21451352,LOC_Os08g34220
Chr8,-,21451243,3UTR,21450662,21451352,LOC_Os08g34220
Chr8,-,21455149,intron,21455049,21455505,LOC_Os08g34220
Chr8,+,21468616,3UTR,21468370,21468919,LOC_Os08g34240
Chr8,+,21501709,intron,21501492,21504940,LOC_Os08g34270
Chr8,+,21501902,intron,21501492,21504940,LOC_Os08g34270
Chr8,+,21505156,3UTR,21504941,21505654,LOC_Os08g34270
Chr8,-,21506489,3UTR,21506119,21506657,LOC_Os08g34280
Chr8,+,21525764,3UTR,21525649,21526064,LOC_Os08g34290
Chr8,+,21531270,3UTR,21530692,21532082,LOC_Os08g34300
Chr8,-,21536713,3UTR,21536687,21537245,LOC_Os08g34320
Chr8,-,21549693,3UTR,21549276,21549880,LOC_Os08g34330
Chr8,+,21554268,5UTR,21554250,21554757,LOC_Os08g34340
Chr8,+,21558590,3UTR,21558078,21558889,LOC_Os08g34340
Chr8,+,21568490,3UTR,21568142,21568799,LOC_Os08g34360
Chr8,+,21573408,intron,21573005,21573413,LOC_Os08g34370
Chr8,+,21577352,CDS,21577347,21577373,LOC_Os08g34370
Chr8,-,21578027,3UTR,21577724,21578672,LOC_Os08g34380
Chr8,-,21578212,3UTR,21577724,21578672,LOC_Os08g34380
Chr8,-,21578443,3UTR,21577724,21578672,LOC_Os08g34380
Chr8,-,21591018,3UTR,21590702,21591236,LOC_Os08g34390
Chr8,-,21603394,3UTR,21603163,21603810,LOC_Os08g34410
Chr8,+,21628212,3UTR,21627966,21628405,LOC_Os08g34460
Chr8,+,21646469,intron,21646271,21646989,LOC_Os08g34500
Chr8,-,21653349,3UTR,21653167,21653814,LOC_Os08g34510
Chr8,+,21702286,3UTR,21702095,21702795,LOC_Os08g34550
Chr8,+,21702442,3UTR,21702095,21702795,LOC_Os08g34550
Chr8,+,21724530,intron,21724204,21724781,LOC_Os08g34580
Chr8,+,21726111,3UTR,21725821,21726573,LOC_Os08g34580
Chr8,-,21749636,intron,21748812,21749930,LOC_Os08g34610
Chr8,-,21756525,3UTR,21756226,21756839,LOC_Os08g34640
Chr8,-,21765343,3UTR,21765036,21765844,LOC_Os08g34650
Chr8,-,21765446,3UTR,21765036,21765844,LOC_Os08g34650
Chr8,+,21806009,3UTR,21805860,21806562,LOC_Os08g34700
Chr8,+,21806359,3UTR,21805860,21806562,LOC_Os08g34700
Chr8,-,21818096,3UTR,21817739,21818396,LOC_Os08g34720
Chr8,-,21835159,3UTR,21834742,21835612,LOC_Os08g34740
Chr8,-,21835390,3UTR,21834742,21835612,LOC_Os08g34740
Chr8,-,21842027,3UTR,21841820,21842386,LOC_Os08g34750
Chr8,-,21842123,3UTR,21841820,21842386,LOC_Os08g34750
Chr8,-,21851589,intron,21851055,21852008,LOC_Os08g34760
Chr8,-,21851833,intron,21851055,21852008,LOC_Os08g34760
Chr8,+,21873107,3UTR,21872809,21874077,LOC_Os08g34780
Chr8,+,21873143,3UTR,21872809,21874077,LOC_Os08g34780
Chr8,-,21873155,3UTR,21872111,21873328,LOC_Os08g34790
Chr8,+,21885261,3UTR,21885023,21885561,LOC_Os08g34800
Chr8,-,21920060,3UTR,21919884,21920531,LOC_Os08g34850
Chr8,-,21951685,3UTR,21951339,21951897,LOC_Os08g34879
Chr8,-,21952047,intron,21951898,21952765,LOC_Os08g34879
Chr8,-,21952216,intron,21951898,21952765,LOC_Os08g34879
Chr8,-,21952649,intron,21951898,21952765,LOC_Os08g34879
Chr8,-,21954246,3UTR,21954204,21954376,LOC_Os08g34879
Chr8,-,21954391,intron,21954377,21954467,LOC_Os08g34879
Chr8,-,21954535,3UTR,21954468,21954599,LOC_Os08g34879
Chr8,+,21981563,3UTR,21981369,21982657,LOC_Os08g34900
Chr8,+,21981687,3UTR,21981369,21982657,LOC_Os08g34900
Chr8,-,21981461,3UTR,21980340,21981764,LOC_Os08g34910
Chr8,-,21981658,3UTR,21980340,21981764,LOC_Os08g34910
Chr8,+,22010922,intron,22010152,22011106,LOC_Os08g34950
Chr8,+,22011714,3UTR,22011431,22012181,LOC_Os08g34950
Chr8,+,22011867,3UTR,22011431,22012181,LOC_Os08g34950
Chr8,+,22024439,3UTR,22024288,22024973,LOC_Os08g34970
Chr8,+,22035304,3UTR,22035009,22035694,LOC_Os08g34984
Chr8,+,22037956,3UTR,22037683,22038330,LOC_Os08g34990
Chr8,-,22038933,3UTR,22038550,22039129,LOC_Os08g35000
Chr8,-,22054135,intron,22054099,22054444,LOC_Os08g35010
Chr8,-,22082651,3UTR,22082272,22082972,LOC_Os08g35050
Chr8,+,22105572,3UTR,22105397,22105939,LOC_Os08g35060
Chr8,+,22113875,3UTR,22113535,22114171,LOC_Os08g35090
Chr8,+,22137600,3UTR,22137292,22138179,LOC_Os08g35110
Chr8,+,22137716,3UTR,22137292,22138179,LOC_Os08g35110
Chr8,+,22137871,3UTR,22137292,22138179,LOC_Os08g35110
Chr8,+,22161193,3UTR,22161064,22161730,LOC_Os08g35160
Chr8,+,22161425,3UTR,22161064,22161730,LOC_Os08g35160
Chr8,+,22190818,intron,22190582,22191042,LOC_Os08g35190
Chr8,+,22190880,intron,22190582,22191042,LOC_Os08g35190
Chr8,+,22190993,intron,22190582,22191042,LOC_Os08g35190
Chr8,+,22191321,3UTR,22191286,22192139,LOC_Os08g35190
Chr8,+,22191565,3UTR,22191286,22192139,LOC_Os08g35190
Chr8,+,22191714,3UTR,22191286,22192139,LOC_Os08g35190
Chr8,+,22219689,3UTR,22219510,22220652,LOC_Os08g35210
Chr8,+,22219979,3UTR,22219510,22220652,LOC_Os08g35210
Chr8,-,22219629,3UTR,22219145,22220306,LOC_Os08g35220
Chr8,-,22219953,3UTR,22219145,22220306,LOC_Os08g35220
Chr8,-,22220044,3UTR,22219145,22220306,LOC_Os08g35220
Chr8,+,22237480,3UTR,22237251,22237898,LOC_Os08g35240
Chr8,+,22237532,3UTR,22237251,22237898,LOC_Os08g35240
Chr8,-,22280358,3UTR,22280288,22280774,LOC_Os08g35319
Chr8,-,22280638,3UTR,22280288,22280774,LOC_Os08g35319
Chr8,-,22296781,3UTR,22296403,22297050,LOC_Os08g35370
Chr8,+,22336100,3UTR,22335840,22336434,LOC_Os08g35440
Chr8,+,22355440,3UTR,22355167,22355742,LOC_Os08g35470
Chr8,+,22359080,intron,22358795,22360231,LOC_Os08g35480
Chr8,+,22360993,3UTR,22360796,22361369,LOC_Os08g35480
Chr8,+,22363094,3UTR,22362869,22363516,LOC_Os08g35490
Chr8,+,22404070,3UTR,22403966,22404402,LOC_Os08g35560
Chr8,+,22413734,3UTR,22413639,22414286,LOC_Os08g35580
Chr8,+,22414937,3UTR,22414919,22415326,LOC_Os08g35590
Chr8,+,22415009,3UTR,22414919,22415326,LOC_Os08g35590
Chr8,-,22415788,3UTR,22415487,22416135,LOC_Os08g35600
Chr8,-,22415935,3UTR,22415487,22416135,LOC_Os08g35600
Chr8,+,22448076,intron,22447921,22448550,LOC_Os08g35620
Chr8,+,22448373,intron,22447921,22448550,LOC_Os08g35620
Chr8,+,22450189,3UTR,22450098,22450842,LOC_Os08g35620
Chr8,+,22450428,3UTR,22450098,22450842,LOC_Os08g35620
Chr8,+,22450553,3UTR,22450098,22450842,LOC_Os08g35620
Chr8,+,22464883,3UTR,22464654,22465196,LOC_Os08g35630
Chr8,-,22522318,3UTR,22522019,22522566,LOC_Os08g35700
Chr8,-,22530077,3UTR,22529740,22530351,LOC_Os08g35710
Chr8,-,22543033,3UTR,22542774,22543421,LOC_Os08g35730
Chr8,+,22550676,3UTR,22550437,22551040,LOC_Os08g35740
Chr8,-,22553181,3UTR,22552757,22553340,LOC_Os08g35750
Chr8,-,22558110,3UTR,22557593,22558301,LOC_Os08g35760
Chr8,+,22564390,3UTR,22564325,22564972,LOC_Os08g35770
Chr8,+,22564466,3UTR,22564325,22564972,LOC_Os08g35770
Chr8,-,22616654,3UTR,22616136,22616783,LOC_Os08g35860
Chr8,-,22616812,CDS,22616784,22617093,LOC_Os08g35860
Chr8,-,22629682,3UTR,22629326,22629899,LOC_Os08g35870
Chr8,-,22633997,3UTR,22633964,22634387,LOC_Os08g35880
Chr8,-,22634279,3UTR,22633964,22634387,LOC_Os08g35880
Chr8,-,22640687,3UTR,22640380,22641032,LOC_Os08g35900
Chr8,-,22642308,intron,22641033,22642343,LOC_Os08g35900
Chr8,-,22647224,3UTR,22646718,22647365,LOC_Os08g35910
Chr8,-,22656421,3UTR,22655989,22656846,LOC_Os08g35930
Chr8,-,22660416,3UTR,22660271,22660898,LOC_Os08g35939
Chr8,-,22660586,3UTR,22660271,22660898,LOC_Os08g35939
Chr8,-,22661186,intron,22661142,22661228,LOC_Os08g35939
Chr8,-,22668829,intron,22661382,22668904,LOC_Os08g35939
Chr8,-,22669054,CDS,22668905,22669132,LOC_Os08g35939
Chr8,-,22670446,3UTR,22670258,22670825,LOC_Os08g35948
Chr8,-,22670606,3UTR,22670258,22670825,LOC_Os08g35948
Chr8,-,22675878,3UTR,22675470,22676801,LOC_Os08g35960
Chr8,-,22677462,CDS,22677308,22677601,LOC_Os08g35960
Chr8,-,22692374,3UTR,22692051,22692588,LOC_Os08g36010
Chr8,+,22707480,3UTR,22707106,22707848,LOC_Os08g36020
Chr8,+,22707549,3UTR,22707106,22707848,LOC_Os08g36020
Chr8,-,22711345,3UTR,22711007,22711622,LOC_Os08g36030
Chr8,-,22715245,3UTR,22714896,22715407,LOC_Os08g36040
Chr8,+,22756176,3UTR,22755886,22756346,LOC_Os08g36110
Chr8,+,22775049,3UTR,22774890,22775458,LOC_Os08g36140
Chr8,-,22777140,3UTR,22776801,22777353,LOC_Os08g36150
Chr8,+,22814337,3UTR,22814055,22814736,LOC_Os08g36170
Chr8,-,22829357,3UTR,22828982,22829631,LOC_Os08g36220
Chr8,-,22849482,3UTR,22849076,22850113,LOC_Os08g36250
Chr8,+,22877773,3UTR,22877629,22878110,LOC_Os08g36310
Chr8,-,22878775,3UTR,22878368,22878993,LOC_Os08g36320
Chr8,-,22881145,intron,22880909,22882116,LOC_Os08g36320
Chr8,+,22892599,3UTR,22892177,22893350,LOC_Os08g36330
Chr8,+,22893051,3UTR,22892177,22893350,LOC_Os08g36330
Chr8,+,22974834,3UTR,22974655,22975209,LOC_Os08g36390
Chr8,+,22974904,3UTR,22974655,22975209,LOC_Os08g36390
Chr8,+,22984798,3UTR,22984562,22985209,LOC_Os08g36410
Chr8,-,22987118,3UTR,22986794,22987917,LOC_Os08g36420
Chr8,-,22987249,3UTR,22986794,22987917,LOC_Os08g36420
Chr8,-,22987717,3UTR,22986794,22987917,LOC_Os08g36420
Chr8,-,22987875,3UTR,22986794,22987917,LOC_Os08g36420
Chr8,-,22988189,intron,22988053,22988304,LOC_Os08g36420
Chr8,-,22988239,intron,22988053,22988304,LOC_Os08g36420
Chr8,-,22990752,intron,22990656,22992023,LOC_Os08g36420
Chr8,+,22997803,3UTR,22997577,22998204,LOC_Os08g36440
Chr8,+,22998001,3UTR,22997577,22998204,LOC_Os08g36440
Chr8,+,23003139,3UTR,23002872,23003438,LOC_Os08g36450
Chr8,+,23038589,3UTR,23038231,23038896,LOC_Os08g36480
Chr8,+,23044537,3UTR,23044318,23044924,LOC_Os08g36490
Chr8,-,23051669,3UTR,23051121,23051948,LOC_Os08g36500
Chr8,+,23070540,3UTR,23070427,23070903,LOC_Os08g36540
Chr8,+,23077457,3UTR,23077444,23078091,LOC_Os08g36560
Chr8,-,23077628,3UTR,23077240,23077864,LOC_Os08g36570
Chr8,+,23087567,3UTR,23087095,23087912,LOC_Os08g36590
Chr8,+,23087814,3UTR,23087095,23087912,LOC_Os08g36590
Chr8,+,23092960,3UTR,23092550,23093197,LOC_Os08g36600
Chr8,-,23117030,3UTR,23116728,23117394,LOC_Os08g36630
Chr8,-,23117161,3UTR,23116728,23117394,LOC_Os08g36630
Chr8,-,23117524,intron,23117482,23117860,LOC_Os08g36630
Chr8,-,23147220,3UTR,23146917,23147349,LOC_Os08g36680
Chr8,-,23147675,intron,23147434,23147844,LOC_Os08g36680
Chr8,-,23158038,3UTR,23157648,23158295,LOC_Os08g36700
Chr8,-,23158170,3UTR,23157648,23158295,LOC_Os08g36700
Chr8,-,23194193,3UTR,23193887,23194534,LOC_Os08g36740
Chr8,+,23217457,3UTR,23217129,23217926,LOC_Os08g36760
Chr8,+,23217570,3UTR,23217129,23217926,LOC_Os08g36760
Chr8,-,23218888,3UTR,23218745,23219314,LOC_Os08g36774
Chr8,-,23219154,3UTR,23218745,23219314,LOC_Os08g36774
Chr8,-,23229595,intron,23223546,23230268,LOC_Os08g36774
Chr8,-,23229774,intron,23223546,23230268,LOC_Os08g36774
Chr8,+,23240619,3UTR,23240426,23241146,LOC_Os08g36790
Chr8,+,23240847,3UTR,23240426,23241146,LOC_Os08g36790
Chr8,+,23241115,3UTR,23240426,23241146,LOC_Os08g36790
Chr8,-,23257430,intron,23256921,23257921,LOC_Os08g36810
Chr8,-,23257546,intron,23256921,23257921,LOC_Os08g36810
Chr8,-,23260516,3UTR,23260042,23260689,LOC_Os08g36820
Chr8,+,23281092,3UTR,23281021,23281886,LOC_Os08g36840
